vestigings_id,brin,vestigingsnummer,school_name,street,house_no,house_add,postcode,city,province,municipality,municipality_code,phone_formatted,website,has_website,board,board_code,denomination,corop,rmc_regio,onderwijsgebied,vacation_region,education_structure,levels_offered,languages,PRO,VMBO,MAVO,HAVO,VWO,BRUGJAAR,enrollment_total,school_size_category,students_per_grade,latitude,longitude
02UC00,02UC,0,Atheneum College Hageveld,Hageveld,,15,2102LM,HEEMSTEDE,Noord-Holland,HEEMSTEDE,397,023-5100100,www.hageveld.nl,True,,78157,Bijzonder,Agglomeratie Haarlem,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,VWO,VWO,Dutch,False,False,False,False,True,False,8343.0,Very Large,1390.5,52.3476759,4.6307085
17HH00,17HH,0,Haemstede Barger MAVO,Koediefslaan,,73,2101BT,HEEMSTEDE,Noord-Holland,HEEMSTEDE,397,023-5282380,www.dehbm.nl,True,,41021,Bijzonder,Agglomeratie Haarlem,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,MAVO,MAVO,Dutch,False,False,True,False,False,False,2616.0,Large,436.0,52.3575281,4.6166836
08UV00,08UV,0,Focus school voor praktijkonderwijs,Umbriellaan,,1,1702AJ,HEERHUGOWAARD,Noord-Holland,DIJK EN WAARD,1980,072-5400205,www.focus-heerhugowaard.nl,True,,13652,Openbaar,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1729.0,Large,288.1666666666667,52.6708611,4.8271312
19ZX00,19ZX,0,Huygens College Heerhugowaard voor vwo havo mavo en vbo,Middenweg,,68,1703RD,HEERHUGOWAARD,Noord-Holland,DIJK EN WAARD,1980,072-5765700,www.huygens.nl,True,,13652,Openbaar,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5036.0,Very Large,839.3333333333334,52.6595881,4.8267339
19ZX01,19ZX,1,Huygens College Heerhugowaard voor vwo havo mavo en vbo,Umbriellaan,,3,1702AJ,HEERHUGOWAARD,Noord-Holland,DIJK EN WAARD,1980,072-5765700,,False,,13652,Openbaar,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,1838.0,Large,306.3333333333333,52.6708611,4.8271312
19ZX02,19ZX,2,Huygens College Heerhugowaard voor vwo havo mavo en vbo,Umbriellaan,,6,1702AJ,HEERHUGOWAARD,Noord-Holland,DIJK EN WAARD,1980,,,False,,13652,Openbaar,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,,52.6708611,4.8271312
19ZX04,19ZX,4,Huygens College Heerhugowaard voor vwo havo mavo en vbo,Windmolen,,4,1703PS,HEERHUGOWAARD,Noord-Holland,DIJK EN WAARD,1980,,,False,,13652,Openbaar,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,,Unknown,,52.6589786,4.8303238
00XA00,00XA,0,"Trinitas College RK scholengemeenschap voor ATHENEUM, HAVO, MAVO, VBO, LWOO",Beukenlaan,,1,1701DA,HEERHUGOWAARD,Noord-Holland,DIJK EN WAARD,1980,072-5710144,www.trinitascollege.nl,True,,73841,Bijzonder,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,10293.0,Very Large,1715.5,52.6610876,4.8531021
00XA01,00XA,1,"Trinitas College RK scholengemeenschap voor ATHENEUM, HAVO, MAVO, VBO, LWOO",Hectorlaan,,7,1702CL,HEERHUGOWAARD,Noord-Holland,DIJK EN WAARD,1980,072-5710144,www.trinitascollege.nl,True,,73841,Bijzonder,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,7880.0,Very Large,1313.3333333333333,52.6744172,4.834866
25EF08,25EF,8,Vonk  Heerhugowaard,Deimoslaan,,11,1702CK,HEERHUGOWAARD,Noord-Holland,DIJK EN WAARD,1980,072-5713051,,False,,40673,Bijzonder,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,1904.0,Large,317.3333333333333,52.6737576,4.83362
02QX07,02QX,7,Petrus Canisius College Scholengemeenschap voor VWO HAVO VMBO,De Dors,,2,1852RG,HEILOO,Noord-Holland,HEILOO,399,072-5332780,www.pcc.nu,True,,71436,Bijzonder,Alkmaar en omgeving,Noord-Kennemerland,Noord-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1954.0,Large,325.6666666666667,52.6100765,4.7021544
00PS00,00PS,0,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO",Emmastraat,,56-58,1213AL,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6460088,www.atscholen.nl,True,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,5771.0,Very Large,961.8333333333334,52.2182489,5.1828198
00PS09,00PS,9,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO Loc. Klein ATC",Van Ghentlaan,,51,1215PN,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6729900,,False,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,226.0,Small,37.666666666666664,52.2115461,5.1520194
00PS10,00PS,10,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO Loc. Mediaschool",Prins Bernhardstraat,,160,1211GK,HILVERSUM,Noord-Holland,HILVERSUM,402,035-7123545,,False,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,606.0,Medium,101.0,52.2238562,5.1792778
00PS05,00PS,5,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO Loc. St. Aloysius College",Schapenkamp,,200,1211PB,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6247481,www.atscholen.nl,True,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,3443.0,Very Large,573.8333333333334,52.2250707,5.180828
00PS08,00PS,8,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO Loc.Alberdingk Thijm College",Laapersveld,,9,1213VB,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6729900,www.atscholen.nl,True,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,7590.0,Very Large,1265.0,52.2126994,5.1840835
00PS06,00PS,6,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO loc. Alberdink Thijm Mavo",Van Linschotenlaan,,503,1212GG,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6479843,www.atscholen.nl,True,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1579.0,Large,263.1666666666667,52.2149265,5.1972053
00PS04,00PS,4,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO loc. Groot Goylant",Van Linschotenlaan,,501,1212GG,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6850014,www.atscholen.nl,True,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2890.0,Large,481.6666666666667,52.2149265,5.1972053
03FO00,03FO,0,CVO 't Gooi  voor Lyc Havo VMBO Lwoo,Bisonlaan,,1,1217GH,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6215751,www.comenius-hilversum.nl,True,,20187,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,9057.0,Very Large,1509.5,52.2347319,5.1463804
03FO01,03FO,1,CVO 't Gooi voor Lyc Havo VMBO Lwoo loc. Hilfertsheem College,Lieven de Keylaan,,58,1222LH,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6831557,www.hilfertsheem.nl,True,,20187,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3247.0,Very Large,541.1666666666666,52.2362582,5.1848351
03FO04,03FO,4,CVO 't Gooi voor Lyc Havo VMBO Lwoo loc. Lucent College,Larenseweg,,127,1221CL,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6950172,www.lucentcollege.nl,True,,20187,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,2124.0,Large,354.0,52.2327722,5.1899737
20DD00,20DD,0,Gemeentelijk Gymnasium,Vaartweg,,54,1217SV,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6241181,www.gymnasiumhilversum.nl.,True,,13749,Openbaar,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VWO,VWO,Dutch,False,False,False,False,True,False,5262.0,Very Large,877.0,52.2226716,5.1678906
20DD02,20DD,2,Gemeentelijk Gymnasium,Badhuislaan,,10-A,1217SK,HILVERSUM,Noord-Holland,HILVERSUM,402,,,False,,13749,Openbaar,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VWO,VWO,Dutch,False,False,False,False,True,False,1241.0,Medium,206.83333333333337,52.2215352,5.1636978
11AI00,11AI,0,Gooise Praktijkschool,Laapersboog,,5,1213VC,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6264040,www.gooisepraktijkschool.nl,True,,40696,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,3325.0,Very Large,554.1666666666666,52.2133195,5.1852739
14SM04,14SM,4,"Gooise Scholenfederatie, vwo, havo, vmbo, locatie A. Roland Holst College",Jonkerweg,,31,1217PM,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6247863,www.rolandholst.nl,True,,40696,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5852.0,Very Large,975.3333333333334,52.2287234,5.158714
14SM13,14SM,13,"Gooise Scholenfederatie, vwo, havo, vmbo, locatie A. Roland Holst College",Schuttersweg,,26,1217PZ,HILVERSUM,Noord-Holland,HILVERSUM,402,035-6247863,,False,,40696,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3093.0,Very Large,515.5,52.2280888,5.1560201
21WE00,21WE,0,Kaj Munk College voor Atheneum Havo Mavo,Kaj Munkweg,,3,2131RV,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,023-5616198,www.kajmunk.nl,True,,41021,Bijzonder,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,10557.0,Very Large,1759.5,52.3101819,4.6811748
21WE02,21WE,2,Kaj Munk College voor Atheneum Havo Mavo,Kaj Munkweg,,41,2131RV,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,,,False,,41021,Bijzonder,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,,Unknown,,52.3101819,4.6811748
00IP00,00IP,0,Katholiek Scholengemeenschap Hoofddorp voor Lyceum HAVO en MAVO,Assumburg,,10,2135BA,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,023-5677588,www.kshhoofddorp.nl,True,,41021,Bijzonder,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,5969.0,Very Large,994.8333333333334,52.3049139,4.6653213
16PJ00,16PJ,0,Rietland College,Rietvoornlaan,,5,2132PG,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,023-5612136,rietlandcollege.nl,True,,41664,Openbaar,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1151.0,Medium,191.83333333333337,52.2888089,4.6726091
16PJ01,16PJ,1,Rietland College,Kaj Munkweg,,41,2131RV,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,023-5612136,rietlandcollege.nl,True,,41664,Openbaar,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,519.0,Medium,86.5,52.3101819,4.6811748
19TI05,19TI,5,Solyvius Coll loc Haarlemmermeer- Lyceum Zuidrand,Nieuwe Molenaarslaan,,20,2134AS,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,023-5630283,www.haarlemmermeerlyceum.nl,True,,41664,Openbaar,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5537.0,Very Large,922.8333333333334,52.2965539,4.6320378
19TI00,19TI,0,Solyvius College SGM voor Lyc Havo Mavo Vbo Lwoo,Baron De Coubertinlaan,,2,2134CG,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,023-5631644,www.haarlemmermeerlyceum.nl,True,,41664,Openbaar,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7262.0,Very Large,1210.3333333333333,52.3068936,4.6457635
19TI06,19TI,6,Solyvius College SGM voor Lyc Havo Mavo Vbo Lwoo,Hammarskjoldstraat,,226,2131VN,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,023-5555777,,False,,41664,Openbaar,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,280.0,Small,46.666666666666664,52.3009509,4.6774921
19TI03,19TI,3,Solyvius College- locatie Avantis College,Rietvoornlaan,,1,2132PG,HOOFDDORP,Noord-Holland,HAARLEMMERMEER,394,023-5555777,https://www.avantiscollege.nl/,True,,41664,Openbaar,Groot-Amsterdam,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,4097.0,Very Large,682.8333333333334,52.2888089,4.6726091
25DA02,25DA,2,Atlas College voor Lyceum Havo Mavo Vbo Lwoo vestiging Copernicus SG,Nieuwe Steen,,11,1625HV,HOORN NH,Noord-Holland,HOORN,405,022-9236344,https://copernicushoorn.nl,True,,41883,Openbaar,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8500.0,Very Large,1416.6666666666667,52.6575113,5.0676902
25DA08,25DA,8,Atlas College voor Lyceum Havo Mavo Vbo Lwoo vestiging SG Newton,Dampten,,22,1624NR,HOORN NH,Noord-Holland,HOORN,405,022-9206020,newton.atlascollege.nl,True,,41883,Openbaar,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,5506.0,Very Large,917.6666666666666,52.6459943,5.0444247
07FO00,07FO,0,Praktijkschool Westfriesland locatie Hoorn,Gording,,124,1628JG,HOORN NH,Noord-Holland,HOORN,405,022-9219487,www.praktijkschoolwf.nl,True,,42635,Bijzonder,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,2397.0,Large,399.5,52.6488173,5.0814704
25DA00,25DA,0,Stichting Atlas College voor Lyceum Havo Mavo Vbo Lwoo,Bontekoestraat,,3,1623LL,HOORN NH,Noord-Holland,HOORN,405,022-9206020,www.atlascollege.nl,True,,41883,Openbaar,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8883.0,Very Large,1480.5,52.6437436,5.0680063
02ME02,02ME,2,Tabor College Oscar Romero Hoorn voor Vwo Havo Mavo Vmbo Lwoo,Bouwsteen,,1,1625PD,HOORN NH,Noord-Holland,HOORN,405,022-9285685,www.oscarromero.nl,True,,74374,Bijzonder,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,9335.0,Very Large,1555.8333333333333,52.6571819,5.0720219
02ME01,02ME,1,"Tabor College Werenfridus Hoornvoor Vwo Havo Mavo Vmbo Lwoo, locatie Werenfridus",De Keyzerstraat,,1,1624BX,HOORN NH,Noord-Holland,HOORN,405,022-9285828,www.werenfridus.nl,True,,74374,Bijzonder,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,9535.0,Very Large,1589.1666666666667,52.6472491,5.0703223
02ME00,02ME,0,Tabor College d'Ampte Hoorn voor Vwo Havo Mavo Vmbo Lwoo,Berkhouterweg,,5,1624NS,HOORN NH,Noord-Holland,HOORN,405,022-9283555,www.dampte.nl,True,,74374,Bijzonder,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,7708.0,Very Large,1284.6666666666667,52.6457573,5.038677
02ME06,02ME,6,Tabor College voor Vwo Havo Mavo Vmbo Lwoo loc. Oscar Junior,Johannes Poststraat,,71,1624CB,HOORN NH,Noord-Holland,HOORN,405,,,False,,74374,Bijzonder,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,,Unknown,,52.6482136,5.0621123
25EF06,25EF,6,Vonk Hoorn,Blauwe Berg,,1-A,1625NT,HOORN NH,Noord-Holland,HOORN,405,022-9259484,,False,,40673,Bijzonder,Kop van Noord-Holland,West-Friesland,Noord-Noord-Holland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,3819.0,Very Large,636.5,52.6490645,5.0399888
00UM00,00UM,0,Erfgooiers College mavo havo vwo,Graaf Wichman,,175,1276KD,HUIZEN,Noord-Holland,HUIZEN,406,035-5248020,www.erfgooiers.nl,True,,40590,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,5998.0,Very Large,999.6666666666666,52.2982111,5.2429012
14SM03,14SM,3,"Gooise Scholenfederatie, vwo, havo, vmbo, locatie SG Huizermaat",Monnickskamp,,7,1273JP,HUIZEN,Noord-Holland,HUIZEN,406,035-5287021,www.huizermaat.nl,True,,40696,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6757.0,Very Large,1126.1666666666667,52.2966864,5.2642158
01KL06,01KL,6,"Noordzee Onderwijs Groep voor Gymnasium, Atheneum, Havo, Vmbo",Briniostraat,,12,1971HM,IJMUIDEN,Noord-Holland,VELSEN,453,025-5514006,www.technischcollegevelsen.nl,True,,41664,Bijzonder,IJmond,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,3332.0,Very Large,555.3333333333334,52.4604267,4.6303032
01KL07,01KL,7,"Noordzee Onderwijs Groep voor Gymnasium, Atheneum, Havo, Vmbo",Briniostraat,,10,1971HM,IJMUIDEN,Noord-Holland,VELSEN,453,025-5546900,www.maritiemcollegeijmuiden.nl,True,,41664,Bijzonder,IJmond,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,1614.0,Large,269.0,52.4604267,4.6303032
01KL14,01KL,14,"Noordzee Onderwijs Groep voor Gymnasium, Atheneum, Havo, Vmbo",Eenhoornstraat,,8,1973XT,IJMUIDEN,Noord-Holland,VELSEN,453,025-5516343,,False,,41664,Bijzonder,IJmond,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1483.0,Medium,247.16666666666663,52.4524536,4.6001536
13JF00,13JF,0,Noordzee Onderwijs Groep voor Praktijkonderwijs,Eenhoornstraat,,4,1973XT,IJMUIDEN,Noord-Holland,VELSEN,453,025-5516343,www.dunamare.nl,True,,41664,Bijzonder,IJmond,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1265.0,Medium,210.83333333333337,52.4524536,4.6001536
20EK00,20EK,0,Openbare Scholengemeenschap Vellesan College Ath Havo Mavo Vbo Lwoo,Briniostraat,,16,1971HM,IJMUIDEN,Noord-Holland,VELSEN,453,025-5519001,www.dunamare.nl,True,,41664,"Samenwerking Opb., Alg. Bijz.",IJmond,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5328.0,Very Large,888.0,52.4604267,4.6303032
20EK07,20EK,7,Openbare Scholengemeenschap Vellesan College Ath Havo Mavo Vbo Lwoo,Tiberiusplein,,5,1971HN,IJMUIDEN,Noord-Holland,VELSEN,453,,,False,,41664,Bijzonder,IJmond,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,587.0,Medium,97.83333333333331,52.4606468,4.6302074
20EK08,20EK,8,Openbare Scholengemeenschap Vellesan College Ath Havo Mavo Vbo Lwoo,Platanenstraat,,50,1971NK,IJMUIDEN,Noord-Holland,VELSEN,453,,,False,,41664,Bijzonder,IJmond,Zuid-Kennemerland en IJmond,Zuid-Noord-Holland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,1089.0,Medium,181.5,52.458195,4.6302273
00MV06,00MV,6,Scholen aan Zee voor vwo havo mavo vmbo lwoo,Akkerbouwstraat,,1,1787AR,JULIANADORP,Noord-Holland,DEN HELDER,400,022-3540300,www.scholenaanzee.nl,True,,40931,Bijzonder,Kop van Noord-Holland,Kop van Noord-Holland,Noord-Noord-Holland,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,2024.0,Large,337.3333333333333,52.8907158,4.7582674
20EY00,20EY,0,Scholengroep Krommenie voor Vwo Havo Mavo Vbo Lwoo,Erasmusstraat,,28,1561KD,KROMMENIE,Noord-Holland,ZAANSTAD,479,075-6210426,www.bertrand.nl,True,,41581,Openbaar,Zaanstreek,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,6273.0,Very Large,1045.5,52.4975778,4.7561747
20EY09,20EY,9,Scholengroep Krommenie voor Vwo Havo Mavo Vbo Lwoo loc. Bertrand Russell college,Erasmusstraat,,1,1561KD,KROMMENIE,Noord-Holland,ZAANSTAD,479,075-6404104,,False,,41581,Openbaar,Zaanstreek,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,,Unknown,,52.4975778,4.7561747
20EY10,20EY,10,Scholengroep Krommenie voor Vwo Havo Mavo Vbo Lwoo loc. ISK Zaanstad,Saendelverlaan,,1-A,1561KS,KROMMENIE,Noord-Holland,ZAANSTAD,479,075-6165071,isk-zaanstad.nl,True,,41581,Openbaar,Zaanstreek,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,,52.4973223,4.7551358
20EY07,20EY,7,Scholengroep Krommenie voor Vwo Havo Mavo Vbo Lwoo loc. Trias VMBO,Saendelverlaan,,1,1561KS,KROMMENIE,Noord-Holland,ZAANSTAD,479,075-6478810,www.triasvmbo.nl,True,,41581,Openbaar,Zaanstreek,Agglomeratie Amsterdam,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,9043.0,Very Large,1507.1666666666667,52.4973223,4.7551358
00PS11,00PS,11,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO loc. IS Laren",Langsakker,,4-A,1251GB,LAREN NH,Noord-Holland,LAREN,417,,,False,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,,Unknown,,52.2470197,5.2114609
00PS03,00PS,3,"Alberdingk Thijm Scholen Vwo, Havo, Mavo, Vbo, LWOO loc. Laar & Berg",Langsakker,,4,1251GB,LAREN NH,Noord-Holland,LAREN,417,035-5395422,www.laarenberg.nl,True,,40676,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,5361.0,Very Large,893.5,52.2470197,5.2114609
14SM05,14SM,5,"Gooise Scholenfederatie, vwo, havo, vmbo, locatie College De Brink",Kerklaan,,6,1251JT,LAREN NH,Noord-Holland,LAREN,417,035-8009900,www.collegedebrink.nl,True,,40696,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,5446.0,Very Large,907.6666666666666,52.2576195,5.2287007
14SM14,14SM,14,"Gooise Scholenfederatie, vwo, havo, vmbo, locatie ISK Het Gooi",Kerklaan,,6,1251JT,LAREN NH,Noord-Holland,LAREN,417,035-8009940,,False,,40696,Bijzonder,Het Gooi en Vechtstreek,Gooi en Vechtstreek,Zuid-Noord-Holland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,544.0,Medium,90.66666666666669,52.2576195,5.2287007
